Price,Details,Address,features,Area,Bedrooms,House_type
12000,2 BHK Independent House,"bokshith hill view, ALEAP Industrial Area, Gajularamaram, Hyderabad",Unfurnished,1000.0,2,Independent
5000,1 BHK Independent House,"ALEAP Industrial Area, Gajularamaram, Hyderabad",Unfurnished,500.0,1,Independent
11000,2 BHK Independent Floor,"VV residency, ALEAP Industrial Area, Gajularamaram, Hyderabad",Unfurnished,1000.0,2,Independent
19000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1150.0,2,Apartment
11000,2 BHK Independent House,"ALEAP Industrial Area, Gajularamaram, Hyderabad",Unfurnished,1300.0,2,Independent
8000,2 BHK Apartment,"PLOT63, ALEAP Industrial Area, Gajularamaram, Hyderabad",Semi Furnished,775.0,2,Apartment
25000,2 BHK Apartment,"Sai balaji cubicle, Raghavendra Colony, Kondapur, Hyderabad",Fully Furnished,1050.0,2,Apartment
21000,2 BHK Villa,"Mega Hills, Madhapur, Hyderabad",Semi Furnished,1350.0,2,Villa
25000,1 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Fully Furnished,550.0,1,Apartment
15000,2 BHK Apartment,"Ragavendra colony, Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,1200.0,2,Apartment
15000,1 BHK Independent House,"Sri Rama Nilayam , HAL Colony, Jeedimetla, Hyderabad",Semi Furnished,1100.0,1,Independent
30000,3 BHK Apartment,"Silicon Valley, Madhapur, Hyderabad",Semi Furnished,1600.0,3,Apartment
20000,2 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Unfurnished,800.0,2,Apartment
18000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1200.0,2,Apartment
7000,2 BHK Apartment,"Borabanda, Hyderabad",Unfurnished,800.0,2,Apartment
17000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,950.0,2,Apartment
26000,3 BHK Apartment,"Un named , Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1800.0,3,Apartment
32000,3 BHK Apartment,"NMRS Diya Residency, Vinayaka Nagar, Hafeezpet, Hyderabad",Semi Furnished,1900.0,3,Apartment
11000,1 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Unfurnished,476.0,1,Apartment
20000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1300.0,2,Apartment
11000,1 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Semi Furnished,600.0,1,Apartment
165000,2 BHK Apartment,"Kavuri Hills, Madhapur, Hyderabad",Fully Furnished,2000.0,2,Apartment
32000,2 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Fully Furnished,1500.0,2,Apartment
25000,3 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Semi Furnished,1300.0,3,Apartment
22000,2 BHK Apartment,"AR Green Valley, Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1250.0,2,Apartment
23000,2 BHK Apartment,"Un named , Raghavendra Colony, Kondapur, Hyderabad",Fully Furnished,1300.0,2,Apartment
13000,1 BHK Independent Floor,"Mega Hills, Madhapur, Hyderabad",Semi Furnished,650.0,1,Independent
12000,2 BHK Apartment,"Sivah Chapter One, HAL Colony, Jeedimetla, Hyderabad",Unfurnished,1160.0,2,Apartment
20000,2 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Unfurnished,876.0,2,Apartment
25000,2 BHK Apartment,"sunitaapartmet, Mega Hills, Madhapur, Hyderabad",Semi Furnished,1100.0,2,Apartment
35000,3 BHK Apartment,"Laxmi residenseresidense, Mega Hills, Madhapur, Hyderabad",Semi Furnished,1700.0,3,Apartment
70000,4 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Fully Furnished,2800.0,4,Apartment
60000,4 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Unfurnished,2800.0,4,Apartment
15000,1 RK Apartment," Nischels Sunrise, Mega Hills, Madhapur, Hyderabad",Fully Furnished,550.0,1,Apartment
18000,2 BHK Apartment,"Sai Ganesh rental, Whitefields, Kondapur, Hyderabad",Semi Furnished,1000.0,2,Apartment
17000,2 BHK Independent House,"Park Homes, Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1500.0,2,Independent
26000,3 BHK Apartment,"Prashanth Nagar Colony, Kondapur, Hyderabad",Unfurnished,1500.0,3,Apartment
21600,2 BHK Independent House,"Mega Hills, Madhapur, Hyderabad",Fully Furnished,1300.0,2,Independent
18000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1300.0,2,Apartment
9000,1 RK Apartment,"Silicon Valley, Madhapur, Hyderabad",Semi Furnished,560.0,1,Apartment
32000,3 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Fully Furnished,1650.0,3,Apartment
10000,1 BHK Independent House,"Prashanth Nagar Colony, Kondapur, Hyderabad",Unfurnished,750.0,1,Independent
18000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1150.0,2,Apartment
20500,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1150.0,2,Apartment
11500,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,650.0,1,Apartment
18500,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1190.0,2,Apartment
39000,2 BHK Apartment,"SMR Vinay Technopolis, Kothaguda, Hyderabad",Fully Furnished,1250.0,2,Apartment
12000,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,650.0,1,Apartment
33000,2 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Fully Furnished,1100.0,2,Apartment
11000,1 BHK Apartment,"Spurthi Heights, Pravat Nagar, Moti Nagar, Hyderabad",Unfurnished,550.0,1,Apartment
15000,3 BHK Apartment,"Sri raghavendra resiency, ALEAP Industrial Area, Gajularamaram, Hyderabad",Fully Furnished,1850.0,3,Apartment
12000,1 BHK Apartment,"Silicon Valley, Madhapur, Hyderabad",Unfurnished,650.0,1,Apartment
95000,3 BHK Apartment,"Jubilee Hitech, Mega Hills, Madhapur, Hyderabad",Semi Furnished,3200.0,3,Apartment
35000,3 BHK Apartment,"Jubilee Hitech, Mega Hills, Madhapur, Hyderabad",Semi Furnished,2300.0,3,Apartment
100000,3 BHK Independent House,"Jubilee Hitech, Mega Hills, Madhapur, Hyderabad",Semi Furnished,2900.0,3,Independent
100000,3 BHK Apartment,"Jubilee Hitech, Mega Hills, Madhapur, Hyderabad",Semi Furnished,3000.0,3,Apartment
26000,3 BHK Apartment,"Un named , Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1700.0,3,Apartment
13500,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,750.0,1,Apartment
14500,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,750.0,1,Apartment
20000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1250.0,2,Apartment
28000,4 BHK Villa,"RK Lorven Homes, Vasanth Nagar Colony, Nizampet, Hyderabad",Fully Furnished,2400.0,4,Villa
28000,3 BHK Apartment,"Maytas Hill County, Nizampet, Hyderabad",Semi Furnished,1900.0,3,Apartment
10000,2 BHK Apartment,"Savithri devi apparmnt , Bhagath Singh Nagar, Balanagar, Hyderabad",Semi Furnished,1200.0,2,Apartment
35000,2 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Fully Furnished,1200.0,2,Apartment
15000,1 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Unfurnished,550.0,1,Apartment
38000,3 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Semi Furnished,1650.0,3,Apartment
21000,3 BHK Independent Floor,"HMT Colony, Hyderabad",Semi Furnished,1700.0,3,Independent
7000,1 BHK Apartment,"Sai Ganesh rental, Jubilee Enclave, Kondapur, Hyderabad",Unfurnished,500.0,1,Apartment
20000,2 BHK Apartment,"Madhapur , Mega Hills, Madhapur, Hyderabad",Unfurnished,1300.0,2,Apartment
14500,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,700.0,1,Apartment
35000,3 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Semi Furnished,1650.0,3,Apartment
30000,2 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Fully Furnished,1100.0,2,Apartment
16000,1 BHK Apartment,"Sesikala Nilayam772 , Mega Hills, Madhapur, Hyderabad",Semi Furnished,700.0,1,Apartment
12000,1 BHK Apartment,"Ragavendra colony , Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,800.0,1,Apartment
11000,1 BHK Apartment,"Ragavendra colony , Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,800.0,1,Apartment
30000,3 BHK Apartment,"APGOs Coop HSG Society, Hafeezpet, Hyderabad",Semi Furnished,1750.0,3,Apartment
22000,3 BHK Apartment,"Prashanth Nagar Colony, Kondapur, Hyderabad",Unfurnished,1500.0,3,Apartment
12000,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,550.0,1,Apartment
22000,1 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Fully Furnished,700.0,1,Apartment
21000,2 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Semi Furnished,1250.0,2,Apartment
35000,3 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Semi Furnished,1500.0,3,Apartment
25000,2 BHK Apartment,"Jain's Srikar Auroville @ Madhapur, Silicon Valley, Madhapur, Hyderabad",Semi Furnished,1300.0,2,Apartment
45000,3 BHK Apartment,"Jain's Srikar Auroville @ Madhapur, Silicon Valley, Madhapur, Hyderabad",Semi Furnished,2000.0,3,Apartment
25000,2 BHK Apartment,"Jain's Srikar Auroville @ Madhapur, Silicon Valley, Madhapur, Hyderabad",Semi Furnished,1500.0,2,Apartment
55000,3 BHK Apartment,"Jain's Srikar Auroville @ Madhapur, Silicon Valley, Madhapur, Hyderabad",Fully Furnished,2600.0,3,Apartment
35000,3 BHK Apartment,"Jain's Srikar Auroville @ Madhapur, Silicon Valley, Madhapur, Hyderabad",Semi Furnished,1600.0,3,Apartment
15000,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,750.0,1,Apartment
18500,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1150.0,2,Apartment
10000,1 BHK Independent Floor,"Harine Residency, Sri Ram Nagar, Laxmi Nagar, Kondapur, Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,550.0,1,Independent
26000,3 BHK Apartment,"Green avnue, Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1960.0,3,Apartment
5500,1 BHK Apartment,"SRT Nagar, Moti Nagar, Hyderabad",Unfurnished,1100.0,1,Apartment
36000,2 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Fully Furnished,2000.0,2,Apartment
20000,1 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Fully Furnished,550.0,1,Apartment
11500,1 BHK Apartment,"Sai Ganesh rental, Whitefields, Kondapur, Hyderabad",Unfurnished,500.0,1,Apartment
13000,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,650.0,1,Apartment
25000,3 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1450.0,3,Apartment
16000,1 RK Apartment,"Mega Hills, Madhapur, Hyderabad",Fully Furnished,600.0,1,Apartment
11500,2 BHK Independent House,"ALEAP Industrial Area, Gajularamaram, Hyderabad",Semi Furnished,1050.0,2,Independent
13000,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,550.0,1,Apartment
18000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,1300.0,2,Apartment
10000,1 BHK Independent House,"ALEAP Industrial Area, Gajularamaram, Hyderabad",Unfurnished,1000.0,1,Independent
25000,3 BHK Apartment,"Sri Ganga Yamuna, Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1500.0,3,Apartment
25000,3 BHK Apartment,"Sri Ganga Yamuna, Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1400.0,3,Apartment
95000,4 BHK Independent House,"Sreenilayam, Mega Hills, Madhapur, Hyderabad",Fully Furnished,4000.0,4,Independent
25000,2 BHK Apartment,"Image hospital, Mega Hills, Madhapur, Hyderabad",Semi Furnished,1200.0,2,Apartment
13000,1 BHK Apartment,"Ayyappa society road, Mega Hills, Madhapur, Hyderabad",Unfurnished,650.0,1,Apartment
25000,2 BHK Apartment,"Habib mansion, Mega Hills, Madhapur, Hyderabad",Semi Furnished,1250.0,2,Apartment
30000,2 BHK Apartment,"Kaverhills, Mega Hills, Madhapur, Hyderabad",Fully Furnished,1250.0,2,Apartment
18000,2 BHK Apartment,"Ayyappa society, Mega Hills, Madhapur, Hyderabad",Semi Furnished,1250.0,2,Apartment
10000,1 BHK Independent House,"Mega Hills, Madhapur, Hyderabad",Unfurnished,800.0,1,Independent
30000,2 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Fully Furnished,1230.0,2,Apartment
31000,2 BHK Apartment,"Madhapur d mart near by madhamadhapur, Mega Hills, Madhapur, Hyderabad",Fully Furnished,1200.0,2,Apartment
22000,2 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Semi Furnished,1200.0,2,Apartment
36000,3 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Semi Furnished,2000.0,3,Apartment
225000,3 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Fully Furnished,2000.0,3,Apartment
16000,2 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Semi Furnished,1250.0,2,Apartment
33000,2 BHK Apartment,"cgr intarnasnl school, Mega Hills, Madhapur, Hyderabad",Fully Furnished,1200.0,2,Apartment
15000,1 BHK Apartment,"Society madhapur, Mega Hills, Madhapur, Hyderabad",Semi Furnished,650.0,1,Apartment
26000,2 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Semi Furnished,1600.0,2,Apartment
16000,1 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Unfurnished,700.0,1,Apartment
14000,1 BHK Apartment,"Ayyappa society, Mega Hills, Madhapur, Hyderabad",Unfurnished,700.0,1,Apartment
12000,1 BHK Apartment,"Ayyappa society, Mega Hills, Madhapur, Hyderabad",Semi Furnished,1250.0,1,Apartment
55000,3 BHK Villa,"Mega Hills, Madhapur, Hyderabad",Fully Furnished,2350.0,3,Villa
10000,2 BHK Independent Floor,"Gajularamaram, Hyderabad",Unfurnished,1000.0,2,Independent
14000,1 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Unfurnished,600.0,1,Apartment
14000,2 BHK Apartment,"Indira Nagar Colony, Miyapur, Hyderabad",Unfurnished,975.0,2,Apartment
21000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1200.0,2,Apartment
11000,1 BHK Independent Floor,"Kondapuram Nilayam, Hyderabad, Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,600.0,1,Independent
34800,3 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Fully Furnished,1850.0,3,Apartment
17000,1 RK Apartment,"Mega Hills, Madhapur, Hyderabad",Fully Furnished,600.0,1,Apartment
14000,1 BHK Apartment,"Madhapur 1, Mega Hills, Madhapur, Hyderabad",Unfurnished,650.0,1,Apartment
30000,2 BHK Apartment,"Madhapur 1, Mega Hills, Madhapur, Hyderabad",Fully Furnished,600.0,2,Apartment
25000,2 BHK Apartment,"Madhapur , Mega Hills, Madhapur, Hyderabad",Fully Furnished,1250.0,2,Apartment
25000,2 BHK Apartment,"Madhapur 1, Mega Hills, Madhapur, Hyderabad",Semi Furnished,1200.0,2,Apartment
16000,2 BHK Apartment,"Madhapur 1, Mega Hills, Madhapur, Hyderabad",Semi Furnished,1100.0,2,Apartment
40000,3 BHK Apartment,"Madhapur 1, Mega Hills, Madhapur, Hyderabad",Fully Furnished,1600.0,3,Apartment
38000,3 BHK Apartment,"Madhapur 1, Mega Hills, Madhapur, Hyderabad",Fully Furnished,1800.0,3,Apartment
21000,1 BHK Apartment,"Madhapur 1, Mega Hills, Madhapur, Hyderabad",Fully Furnished,650.0,1,Apartment
40000,3 BHK Apartment,"Madhapur 1, Mega Hills, Madhapur, Hyderabad",Semi Furnished,1300.0,3,Apartment
25000,2 BHK Apartment,"Madhapur 1, Mega Hills, Madhapur, Hyderabad",Semi Furnished,1800.0,2,Apartment
11000,1 BHK Apartment,"Madhapur 1, Mega Hills, Madhapur, Hyderabad",Unfurnished,600.0,1,Apartment
30000,2 BHK Apartment,"Madhapur 1, Mega Hills, Madhapur, Hyderabad",Fully Furnished,1200.0,2,Apartment
15000,1 BHK Apartment,"Madhapur 1, Mega Hills, Madhapur, Hyderabad",Unfurnished,650.0,1,Apartment
30000,3 BHK Apartment,"Madhapur 1, Mega Hills, Madhapur, Hyderabad",Semi Furnished,1850.0,3,Apartment
15000,1 BHK Apartment,"Madhapur 1, Mega Hills, Madhapur, Hyderabad",Semi Furnished,650.0,1,Apartment
33000,2 BHK Apartment,"Madhapur 1, Mega Hills, Madhapur, Hyderabad",Fully Furnished,1250.0,2,Apartment
30000,2 BHK Apartment,"Madhapur 1, Mega Hills, Madhapur, Hyderabad",Semi Furnished,500.0,2,Apartment
18000,1 BHK Apartment,"Madhapur 1, Mega Hills, Madhapur, Hyderabad",Semi Furnished,650.0,1,Apartment
21000,1 BHK Apartment,"Madhapur 1, Mega Hills, Madhapur, Hyderabad",Fully Furnished,6500.0,1,Apartment
12000,1 BHK Apartment,"Madhapur 1, Mega Hills, Madhapur, Hyderabad",Unfurnished,650.0,1,Apartment
13000,1 BHK Apartment,"Madhapur 1, Mega Hills, Madhapur, Hyderabad",Unfurnished,650.0,1,Apartment
30000,3 BHK Apartment,"Madhapur 1, Mega Hills, Madhapur, Hyderabad",Semi Furnished,1800.0,3,Apartment
21000,2 BHK Apartment,"Madhapur 1, Mega Hills, Madhapur, Hyderabad",Semi Furnished,1250.0,2,Apartment
22000,2 BHK Apartment,"Madhapur 1, Mega Hills, Madhapur, Hyderabad",Semi Furnished,1200.0,2,Apartment
22000,1 BHK Apartment,"Madhapur 1, Mega Hills, Madhapur, Hyderabad",Fully Furnished,650.0,1,Apartment
13000,1 BHK Apartment,"Madhapur 1, Mega Hills, Madhapur, Hyderabad",Semi Furnished,600.0,1,Apartment
44000,3 BHK Apartment,"Jain Ravi Gayathri Heights, Jubilee Enclave, Hitech City, Hyderabad",Semi Furnished,1760.0,3,Apartment
60000,3 BHK Apartment,"Jain Ravi Gayathri Heights, Jubilee Enclave, Hitech City, Hyderabad",Fully Furnished,2753.0,3,Apartment
9000,2 BHK Apartment,"Janapriya Apts phase 1  Miapur, Pragathi Enclave, Miyapur, Hyderabad",Semi Furnished,650.0,2,Apartment
19000,2 BHK Apartment,"Whitefields, Kondapur, Hyderabad",Semi Furnished,1200.0,2,Apartment
14000,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,750.0,1,Apartment
21000,2 BHK Apartment,"Sree sai keshava Apartments, Prashanth Nagar Colony, Kondapur, Hyderabad",Semi Furnished,829.0,2,Apartment
35000,3 BHK Apartment,"ALEAP Industrial Area, Gajularamaram, Hyderabad",Semi Furnished,2500.0,3,Apartment
11500,1 BHK Apartment,"Number 1-111/1/139, Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,800.0,1,Apartment
12000,1 BHK Apartment,"Number 1-111/1/139, Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,800.0,1,Apartment
12500,1 BHK Apartment,"Number 1-111/1/139, Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,1000.0,1,Apartment
22000,2 BHK Apartment,"Number 1-111/1/139, Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1200.0,2,Apartment
12500,1 BHK Apartment,"Number 1-111/1/139, Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,1200.0,1,Apartment
10500,1 BHK Apartment,"Number 1-111/1/139, Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,800.0,1,Apartment
11000,1 BHK Apartment,"Number 1-111/1/139, Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,1000.0,1,Apartment
25000,3 BHK Apartment,"Number 1-111/1/139, Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1500.0,3,Apartment
18000,1 RK Apartment,"Number 1-111/1/139, Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,1200.0,1,Apartment
23000,3 BHK Apartment,"Number 1-111/1/139, Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1300.0,3,Apartment
12000,1 BHK Apartment,"Number 1-111/1/139, Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,1000.0,1,Apartment
25000,3 BHK Apartment,"Number 1-111/1/139, Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1300.0,3,Apartment
24000,3 BHK Apartment,"Number 1-111/1/139, Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1300.0,3,Apartment
18000,2 BHK Apartment,"Number 1-111/1/139, Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,1200.0,2,Apartment
13500,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1600.0,1,Apartment
12000,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,750.0,1,Apartment
20000,3 BHK Apartment,"Sultan Nagar, Erragadda, Hyderabad",Unfurnished,1250.0,3,Apartment
13000,3 BHK Apartment,"Maytas Hill County, Nizampet, Hyderabad",Semi Furnished,1650.0,3,Apartment
12000,2 BHK Apartment,"Sultan Nagar, Erragadda, Hyderabad",Unfurnished,850.0,2,Apartment
11000,1 BHK Independent House,"Gopal Reddy Nagar, Hafeezpet, Hyderabad",Unfurnished,700.0,1,Independent
18000,2 BHK Apartment,"Sai Ganesh rental, Jubilee Enclave, Kondapur, Hyderabad",Semi Furnished,1000.0,2,Apartment
18000,1 RK Apartment,"Mega Hills, Madhapur, Hyderabad",Fully Furnished,600.0,1,Apartment
26000,3 BHK Apartment,"Reputed Bhanu Township, Janapriya Nagar, Hafeezpet, Hyderabad",Semi Furnished,1500.0,3,Apartment
26000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Fully Furnished,1300.0,2,Apartment
22000,2 BHK Apartment,"Ragavendra colony kondapur , Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1212.0,2,Apartment
10000,1 BHK Apartment,"Ragavendra colony kondapur , Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,800.0,1,Apartment
13000,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,800.0,1,Apartment
19000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1050.0,2,Apartment
27000,3 BHK Apartment,"Ak avnue, Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1680.0,3,Apartment
11500,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,750.0,1,Apartment
12000,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,750.0,1,Apartment
14000,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,750.0,1,Apartment
21000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1250.0,2,Apartment
24000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Fully Furnished,1150.0,2,Apartment
19000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1250.0,2,Apartment
24000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1300.0,2,Apartment
27000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Fully Furnished,1250.0,2,Apartment
18500,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Fully Furnished,1050.0,2,Apartment
22500,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1300.0,2,Apartment
11500,1 BHK Apartment,"Ragavendra colony kondapur , Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,800.0,1,Apartment
14000,1 BHK Apartment,"Ragavendra colony kondapur , Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,800.0,1,Apartment
11600,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,750.0,1,Apartment
17500,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1150.0,2,Apartment
27000,3 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1950.0,3,Apartment
18000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1350.0,2,Apartment
12000,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1050.0,1,Apartment
13000,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,850.0,1,Apartment
25000,3 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1400.0,3,Apartment
11000,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,750.0,1,Apartment
18500,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1200.0,2,Apartment
18000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1400.0,2,Apartment
26000,3 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,2000.0,3,Apartment
10000,1 RK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,500.0,1,Apartment
25000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1450.0,2,Apartment
25000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1350.0,2,Apartment
8000,1 RK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,120.0,1,Apartment
25000,3 BHK Independent House,"plot316b, Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1500.0,3,Independent
15000,1 BHK Independent Floor,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,623.0,1,Independent
21500,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1350.0,2,Apartment
13000,1 BHK Apartment,"Ragavendra colony kondapur , Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,800.0,1,Apartment
26000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1250.0,2,Apartment
27000,3 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,2000.0,3,Apartment
26000,3 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1850.0,3,Apartment
17500,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1350.0,2,Apartment
17000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1400.0,2,Apartment
17000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1300.0,2,Apartment
17500,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,1150.0,2,Apartment
20000,2 BHK Apartment,"Kondapur raghavendra colony, Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1200.0,2,Apartment
18500,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1250.0,2,Apartment
