Year,Month,District,Mandal,min_temp,max_temp
2016,12,Medak,Ramayampet,13.8,29.2
2017,1,Medak,Ramayampet,14.9,29.4
2017,2,Medak,Ramayampet,16.7,32.7
2017,3,Medak,Ramayampet,21.2,35.8
2017,4,Medak,Ramayampet,24.0,39.6
2017,5,Medak,Ramayampet,26.4,40.0
2017,6,Medak,Ramayampet,24.2,33.7
2017,7,Medak,Ramayampet,23.3,30.6
2017,8,Medak,Ramayampet,22.9,29.6
2017,9,Medak,Ramayampet,22.8,31.7
2017,10,Medak,Ramayampet,20.5,32.0
2017,11,Medak,Ramayampet,16.3,31.0
2017,12,Medak,Ramayampet,13.4,29.8
2018,1,Medak,Ramayampet,13.9,30.0
2018,2,Medak,Ramayampet,16.9,32.1
2018,3,Medak,Ramayampet,21.2,36.3
2018,4,Medak,Ramayampet,23.7,38.5
2018,5,Medak,Ramayampet,26.5,41.0
2018,6,Medak,Ramayampet,24.3,34.5
2018,7,Medak,Ramayampet,23.2,29.7
2018,8,Medak,Ramayampet,23.0,29.3
2018,9,Medak,Ramayampet,21.8,32.0
2018,10,Medak,Ramayampet,19.6,33.3
2018,11,Medak,Ramayampet,17.8,32.8
2018,12,Medak,Ramayampet,17.2,29.2
2019,4,Medak,Ramayampet,26.2,39.8
2019,5,Medak,Ramayampet,29.2,41.4
2019,6,Medak,Ramayampet,27.1,37.9
2019,7,Medak,Ramayampet,24.0,32.3
2019,8,Medak,Ramayampet,23.0,30.0
2019,9,Medak,Ramayampet,22.5,29.4
2019,10,Medak,Ramayampet,22.5,31.2
2019,11,Medak,Ramayampet,19.4,30.8
2019,12,Medak,Ramayampet,18.2,28.9
2018,1,Sangareddy,Ramchandrapuram,11.8,30.6
2018,2,Sangareddy,Ramchandrapuram,14.9,32.2
2018,3,Sangareddy,Ramchandrapuram,19.4,36.9
2018,4,Sangareddy,Ramchandrapuram,23.3,38.4
2018,5,Sangareddy,Ramchandrapuram,26.1,40.5
2018,6,Sangareddy,Ramchandrapuram,23.7,34.5
2018,7,Sangareddy,Ramchandrapuram,22.8,29.9
2018,8,Sangareddy,Ramchandrapuram,22.3,29.1
2018,9,Sangareddy,Ramchandrapuram,21.2,31.8
2018,10,Sangareddy,Ramchandrapuram,18.4,33.4
2018,11,Sangareddy,Ramchandrapuram,16.1,32.5
2018,12,Sangareddy,Ramchandrapuram,15.8,28.6
2019,4,Sangareddy,Ramchandrapuram,24.1,39.4
2019,5,Sangareddy,Ramchandrapuram,26.6,40.9
2013,6,Nizamabad,Ranjal,23.6,32.7
2013,7,Nizamabad,Ranjal,24.4,30.9
2013,8,Nizamabad,Ranjal,25.3,31.7
2013,9,Nizamabad,Ranjal,25.0,35.0
2013,10,Nizamabad,Ranjal,24.2,33.5
2013,11,Nizamabad,Ranjal,18.5,32.0
2013,12,Nizamabad,Ranjal,15.6,32.2
2014,1,Nizamabad,Ranjal,18.7,32.6
2014,2,Nizamabad,Ranjal,19.0,33.9
2014,3,Nizamabad,Ranjal,22.6,35.8
2014,4,Nizamabad,Ranjal,24.8,40.7
2014,5,Nizamabad,Ranjal,26.8,41.6
2014,6,Nizamabad,Ranjal,28.1,40.4
2014,7,Nizamabad,Ranjal,26.4,35.7
2014,8,Nizamabad,Ranjal,25.5,35.4
2014,9,Nizamabad,Ranjal,24.7,34.3
2014,10,Nizamabad,Ranjal,22.8,35.8
2014,11,Nizamabad,Ranjal,18.5,34.2
2014,12,Nizamabad,Ranjal,15.6,31.6
2015,1,Nizamabad,Ranjal,13.8,30.7
2015,2,Nizamabad,Ranjal,14.3,34.5
2015,3,Nizamabad,Ranjal,19.2,35.7
2015,4,Nizamabad,Ranjal,22.6,39.0
2015,5,Nizamabad,Ranjal,27.9,43.7
2015,6,Nizamabad,Ranjal,27.0,38.0
2015,7,Nizamabad,Ranjal,26.7,37.1
2015,8,Nizamabad,Ranjal,25.9,33.2
2015,9,Nizamabad,Ranjal,25.0,35.8
2015,10,Nizamabad,Ranjal,22.5,38.0
2015,11,Nizamabad,Ranjal,20.0,36.1
2015,12,Nizamabad,Ranjal,18.2,35.4
2016,1,Nizamabad,Ranjal,17.1,34.4
2016,2,Nizamabad,Ranjal,21.6,38.7
2016,3,Nizamabad,Ranjal,22.7,38.8
2016,4,Nizamabad,Ranjal,26.7,42.2
2016,5,Nizamabad,Ranjal,28.1,41.4
2016,6,Nizamabad,Ranjal,24.8,35.3
2016,7,Nizamabad,Ranjal,23.5,30.6
2016,8,Nizamabad,Ranjal,22.8,31.4
2016,9,Nizamabad,Ranjal,22.9,30.0
2016,10,Nizamabad,Ranjal,19.4,31.8
2016,11,Nizamabad,Ranjal,14.3,30.8
2016,12,Nizamabad,Ranjal,13.5,29.8
2017,1,Nizamabad,Ranjal,14.8,29.7
2017,2,Nizamabad,Ranjal,16.8,33.2
2017,3,Nizamabad,Ranjal,20.0,36.8
2017,4,Nizamabad,Ranjal,23.6,40.0
2017,5,Nizamabad,Ranjal,29.9,41.5
2017,6,Nizamabad,Ranjal,26.1,35.1
2017,7,Nizamabad,Ranjal,25.8,32.2
2017,8,Nizamabad,Ranjal,24.7,31.1
2017,9,Nizamabad,Ranjal,24.6,33.2
2017,10,Nizamabad,Ranjal,22.4,33.5
2017,11,Nizamabad,Ranjal,17.7,32.1
2017,12,Nizamabad,Ranjal,14.9,30.5
2018,1,Nizamabad,Ranjal,15.1,30.7
2018,2,Nizamabad,Ranjal,17.6,32.7
2018,3,Nizamabad,Ranjal,20.4,36.4
2018,4,Nizamabad,Ranjal,24.2,39.4
2018,5,Nizamabad,Ranjal,28.0,42.3
2018,6,Nizamabad,Ranjal,25.7,35.7
2018,7,Nizamabad,Ranjal,24.7,31.3
2018,8,Nizamabad,Ranjal,23.7,29.8
2018,9,Nizamabad,Ranjal,23.9,32.4
2018,10,Nizamabad,Ranjal,21.5,34.2
2018,11,Nizamabad,Ranjal,18.7,32.9
2018,12,Nizamabad,Ranjal,16.8,28.5
2019,4,Nizamabad,Ranjal,25.5,41.0
2019,5,Nizamabad,Ranjal,28.7,42.7
2019,6,Nizamabad,Ranjal,27.2,38.7
2019,7,Nizamabad,Ranjal,24.4,32.6
2019,8,Nizamabad,Ranjal,23.7,30.6
2019,9,Nizamabad,Ranjal,23.1,30.2
2019,10,Nizamabad,Ranjal,22.5,32.2
2019,11,Nizamabad,Ranjal,19.0,31.9
2019,12,Nizamabad,Ranjal,17.5,29.7
2013,6,Siddipet,Rayapole,23.1,31.7
2013,7,Siddipet,Rayapole,22.0,27.5
2013,8,Siddipet,Rayapole,22.0,28.1
2013,9,Siddipet,Rayapole,22.0,30.0
2013,10,Siddipet,Rayapole,21.0,28.8
2013,11,Siddipet,Rayapole,16.7,28.2
2013,12,Siddipet,Rayapole,13.3,27.5
2014,1,Siddipet,Rayapole,16.4,28.1
2014,2,Siddipet,Rayapole,16.5,30.1
2014,3,Siddipet,Rayapole,19.9,32.4
2014,4,Siddipet,Rayapole,23.2,37.8
2014,5,Siddipet,Rayapole,24.5,38.1
2014,6,Siddipet,Rayapole,25.5,36.4
2014,7,Siddipet,Rayapole,23.3,31.0
2014,8,Siddipet,Rayapole,22.5,30.9
2014,9,Siddipet,Rayapole,22.2,29.6
2014,10,Siddipet,Rayapole,20.0,31.2
2014,11,Siddipet,Rayapole,16.7,29.9
2014,12,Siddipet,Rayapole,14.3,28.0
2015,1,Siddipet,Rayapole,14.8,27.4
2015,2,Siddipet,Rayapole,17.0,31.4
2015,3,Siddipet,Rayapole,20.2,33.1
2015,4,Siddipet,Rayapole,22.4,35.3
2015,5,Siddipet,Rayapole,25.8,39.3
2015,6,Siddipet,Rayapole,23.5,32.7
2015,7,Siddipet,Rayapole,23.8,32.6
2015,8,Siddipet,Rayapole,22.6,29.9
2015,9,Siddipet,Rayapole,22.0,30.9
2015,10,Siddipet,Rayapole,20.0,32.7
2015,11,Siddipet,Rayapole,17.8,31.0
2015,12,Siddipet,Rayapole,16.7,31.3
2016,1,Siddipet,Rayapole,15.7,30.2
2016,2,Siddipet,Rayapole,19.5,34.3
2016,3,Siddipet,Rayapole,22.3,36.8
2016,4,Siddipet,Rayapole,25.9,40.1
2016,5,Siddipet,Rayapole,26.3,38.6
2016,6,Siddipet,Rayapole,23.7,32.9
2016,7,Siddipet,Rayapole,22.6,28.8
2016,8,Siddipet,Rayapole,22.4,29.2
2016,9,Siddipet,Rayapole,21.8,27.8
2016,10,Siddipet,Rayapole,19.2,30.4
2016,11,Siddipet,Rayapole,15.1,29.4
2016,12,Siddipet,Rayapole,14.2,28.7
2017,1,Siddipet,Rayapole,15.1,28.8
2017,2,Siddipet,Rayapole,16.8,32.3
2017,3,Siddipet,Rayapole,20.9,35.1
2017,4,Siddipet,Rayapole,25.0,38.6
2017,5,Siddipet,Rayapole,26.7,39.1
2017,6,Siddipet,Rayapole,24.3,32.3
2017,7,Siddipet,Rayapole,23.2,29.8
2017,8,Siddipet,Rayapole,23.0,29.2
2017,9,Siddipet,Rayapole,22.8,30.7
2017,10,Siddipet,Rayapole,20.8,31.2
2017,11,Siddipet,Rayapole,16.4,30.4
2017,12,Siddipet,Rayapole,13.7,28.9
2018,1,Siddipet,Rayapole,13.9,29.7
2018,2,Siddipet,Rayapole,16.9,31.4
2018,3,Siddipet,Rayapole,21.7,35.1
2018,4,Siddipet,Rayapole,23.3,37.1
2018,5,Siddipet,Rayapole,25.9,39.4
2018,6,Siddipet,Rayapole,24.0,33.8
2018,7,Siddipet,Rayapole,22.9,29.2
2018,8,Siddipet,Rayapole,22.3,28.8
2018,9,Siddipet,Rayapole,21.8,30.8
2018,10,Siddipet,Rayapole,19.5,31.7
2018,11,Siddipet,Rayapole,18.0,31.2
2018,12,Siddipet,Rayapole,16.5,27.8
2019,4,Siddipet,Rayapole,24.6,38.3
2019,5,Siddipet,Rayapole,27.4,40.1
2019,6,Siddipet,Rayapole,25.8,36.9
2019,7,Siddipet,Rayapole,23.6,31.1
2019,8,Siddipet,Rayapole,22.6,29.2
2019,9,Siddipet,Rayapole,22.1,29.2
2019,10,Siddipet,Rayapole,21.3,31.1
2019,11,Siddipet,Rayapole,18.0,30.3
2019,12,Siddipet,Rayapole,16.8,28.0
2013,6,Komaram Bheem-Asifabad,Rebbana,25.7,34.4
2013,7,Komaram Bheem-Asifabad,Rebbana,24.3,29.6
2013,8,Komaram Bheem-Asifabad,Rebbana,23.8,30.0
2013,9,Komaram Bheem-Asifabad,Rebbana,24.2,33.3
2013,10,Komaram Bheem-Asifabad,Rebbana,22.5,31.8
2013,11,Komaram Bheem-Asifabad,Rebbana,16.4,30.6
2013,12,Komaram Bheem-Asifabad,Rebbana,12.2,29.9
2014,1,Komaram Bheem-Asifabad,Rebbana,15.1,30.4
2014,2,Komaram Bheem-Asifabad,Rebbana,16.3,32.1
2014,3,Komaram Bheem-Asifabad,Rebbana,20.7,34.7
2014,4,Komaram Bheem-Asifabad,Rebbana,24.4,40.7
2014,5,Komaram Bheem-Asifabad,Rebbana,27.3,41.6
2014,6,Komaram Bheem-Asifabad,Rebbana,28.8,40.2
2014,7,Komaram Bheem-Asifabad,Rebbana,26.0,33.7
2014,8,Komaram Bheem-Asifabad,Rebbana,24.9,33.8
2014,9,Komaram Bheem-Asifabad,Rebbana,23.9,32.3
2014,10,Komaram Bheem-Asifabad,Rebbana,21.3,33.9
2014,11,Komaram Bheem-Asifabad,Rebbana,16.6,32.3
2014,12,Komaram Bheem-Asifabad,Rebbana,12.7,29.7
2015,1,Komaram Bheem-Asifabad,Rebbana,13.4,29.7
2015,2,Komaram Bheem-Asifabad,Rebbana,15.8,34.6
2015,3,Komaram Bheem-Asifabad,Rebbana,20.9,36.1
2015,4,Komaram Bheem-Asifabad,Rebbana,24.5,39.1
2015,5,Komaram Bheem-Asifabad,Rebbana,28.6,43.9
2015,6,Komaram Bheem-Asifabad,Rebbana,25.8,36.1
2015,7,Komaram Bheem-Asifabad,Rebbana,25.8,33.9
2015,8,Komaram Bheem-Asifabad,Rebbana,24.8,32.4
2015,9,Komaram Bheem-Asifabad,Rebbana,24.3,34.3
2015,10,Komaram Bheem-Asifabad,Rebbana,21.1,35.8
2015,11,Komaram Bheem-Asifabad,Rebbana,17.5,33.3
2015,12,Komaram Bheem-Asifabad,Rebbana,16.4,32.4
2016,1,Komaram Bheem-Asifabad,Rebbana,13.9,32.2
2016,2,Komaram Bheem-Asifabad,Rebbana,19.9,35.3
2016,3,Komaram Bheem-Asifabad,Rebbana,22.9,37.9
2016,4,Komaram Bheem-Asifabad,Rebbana,27.5,42.8
2016,5,Komaram Bheem-Asifabad,Rebbana,29.3,42.5
2016,6,Komaram Bheem-Asifabad,Rebbana,27.3,38.2
2016,7,Komaram Bheem-Asifabad,Rebbana,25.1,31.3
2016,8,Komaram Bheem-Asifabad,Rebbana,25.0,32.4
2016,9,Komaram Bheem-Asifabad,Rebbana,24.4,31.5
2016,10,Komaram Bheem-Asifabad,Rebbana,20.2,32.3
2016,11,Komaram Bheem-Asifabad,Rebbana,14.6,31.2
2016,12,Komaram Bheem-Asifabad,Rebbana,12.1,30.3
2017,1,Komaram Bheem-Asifabad,Rebbana,13.0,31.1
2017,2,Komaram Bheem-Asifabad,Rebbana,15.8,35.1
2017,3,Komaram Bheem-Asifabad,Rebbana,20.2,37.3
2017,4,Komaram Bheem-Asifabad,Rebbana,24.7,41.7
2017,5,Komaram Bheem-Asifabad,Rebbana,28.7,42.2
2017,6,Komaram Bheem-Asifabad,Rebbana,26.5,36.5
2017,7,Komaram Bheem-Asifabad,Rebbana,25.4,32.5
2017,8,Komaram Bheem-Asifabad,Rebbana,25.6,32.0
2017,9,Komaram Bheem-Asifabad,Rebbana,25.5,34.9
2017,10,Komaram Bheem-Asifabad,Rebbana,22.8,35.8
2017,11,Komaram Bheem-Asifabad,Rebbana,17.0,33.5
2017,12,Komaram Bheem-Asifabad,Rebbana,13.2,32.2
2019,9,Komaram Bheem-Asifabad,Rebbana,24.7,32.6
2019,10,Komaram Bheem-Asifabad,Rebbana,23.6,33.2
2019,11,Komaram Bheem-Asifabad,Rebbana,19.1,32.2
2019,12,Komaram Bheem-Asifabad,Rebbana,16.9,29.7
2018,1,Kumuram Bheem - Asifabad,Rebbena,13.0,32.9
2018,2,Kumuram Bheem - Asifabad,Rebbena,17.2,34.7
2018,3,Kumuram Bheem - Asifabad,Rebbena,21.6,37.5
2018,4,Kumuram Bheem - Asifabad,Rebbena,25.8,39.3
2018,5,Kumuram Bheem - Asifabad,Rebbena,28.5,42.4
2018,6,Kumuram Bheem - Asifabad,Rebbena,26.2,36.4
2018,7,Kumuram Bheem - Asifabad,Rebbena,25.1,30.7
2018,8,Kumuram Bheem - Asifabad,Rebbena,24.6,30.2
2018,9,Kumuram Bheem - Asifabad,Rebbena,23.7,32.7
2018,10,Kumuram Bheem - Asifabad,Rebbena,20.4,34.3
2018,11,Kumuram Bheem - Asifabad,Rebbena,16.7,33.0
2018,12,Kumuram Bheem - Asifabad,Rebbena,15.0,28.5
2019,4,Kumuram Bheem - Asifabad,Rebbena,26.0,40.6
2019,5,Kumuram Bheem - Asifabad,Rebbena,29.6,43.2
2019,6,Kumuram Bheem - Asifabad,Rebbena,28.9,39.5
2019,7,Kumuram Bheem - Asifabad,Rebbena,25.7,33.1
2019,8,Kumuram Bheem - Asifabad,Rebbena,25.1,31.2
2019,9,Kumuram Bheem - Asifabad,Rebbena,25.0,30.5
2013,6,Medak,Regode,23.3,33.3
2013,7,Medak,Regode,22.3,29.0
2013,8,Medak,Regode,22.3,29.6
2013,9,Medak,Regode,22.3,32.1
2013,10,Medak,Regode,21.2,30.1
2013,11,Medak,Regode,16.6,28.8
2013,12,Medak,Regode,13.3,28.6
2014,1,Medak,Regode,15.8,29.3
2014,2,Medak,Regode,16.5,31.5
2014,3,Medak,Regode,20.4,33.4
2014,4,Medak,Regode,23.2,37.7
2014,5,Medak,Regode,25.3,39.3
2014,6,Medak,Regode,25.2,38.5
2014,7,Medak,Regode,23.5,32.4
2014,8,Medak,Regode,22.6,32.5
2014,9,Medak,Regode,22.0,32.1
2014,10,Medak,Regode,19.1,35.2
2014,11,Medak,Regode,15.2,34.0
2014,12,Medak,Regode,12.0,31.8
2015,1,Medak,Regode,13.4,30.7
2015,2,Medak,Regode,17.1,32.6
2015,3,Medak,Regode,20.6,34.2
2015,4,Medak,Regode,23.1,36.8
2015,5,Medak,Regode,25.6,42.3
2015,6,Medak,Regode,24.2,35.2
2015,7,Medak,Regode,24.1,34.5
2015,8,Medak,Regode,22.9,31.8
2015,9,Medak,Regode,22.3,32.4
2015,10,Medak,Regode,20.0,36.3
2015,11,Medak,Regode,16.8,35.7
2015,12,Medak,Regode,15.5,34.5
2016,1,Medak,Regode,14.5,34.0
2016,2,Medak,Regode,19.1,37.2
2016,3,Medak,Regode,21.8,39.6
2016,4,Medak,Regode,26.1,43.3
2016,5,Medak,Regode,26.2,41.0
2016,6,Medak,Regode,24.3,34.7
2016,7,Medak,Regode,22.9,30.5
2016,8,Medak,Regode,23.1,31.1
2016,9,Medak,Regode,22.3,29.5
2016,10,Medak,Regode,18.9,31.2
2016,11,Medak,Regode,15.3,30.6
2016,12,Medak,Regode,12.9,30.2
2017,1,Medak,Regode,13.7,31.4
2017,2,Medak,Regode,15.8,35.0
2017,3,Medak,Regode,19.1,37.2
2017,4,Medak,Regode,23.5,39.9
2017,5,Medak,Regode,26.8,40.6
2017,6,Medak,Regode,24.4,33.7
2017,7,Medak,Regode,23.6,32.0
2017,8,Medak,Regode,23.1,30.7
2017,9,Medak,Regode,23.1,32.6
2017,10,Medak,Regode,22.3,34.0
2017,11,Medak,Regode,19.1,32.5
2017,12,Medak,Regode,16.9,31.6
2018,1,Medak,Regode,14.0,31.4
2018,2,Medak,Regode,16.5,33.6
2018,3,Medak,Regode,21.1,36.8
2018,4,Medak,Regode,24.6,38.8
2018,5,Medak,Regode,27.5,41.6
2018,6,Medak,Regode,24.7,35.1
2018,7,Medak,Regode,23.9,30.8
2018,8,Medak,Regode,24.0,31.3
2018,9,Medak,Regode,21.8,31.6
2018,10,Medak,Regode,18.8,34.1
2018,11,Medak,Regode,16.3,33.1
2018,12,Medak,Regode,14.8,29.1
2019,4,Medak,Regode,26.1,39.6
2019,5,Medak,Regode,28.5,41.2
2019,6,Medak,Regode,26.1,38.0
2019,7,Medak,Regode,24.4,33.1
2019,8,Medak,Regode,23.7,31.0
2019,9,Medak,Regode,22.9,30.9
2019,10,Medak,Regode,22.3,31.9
2019,11,Medak,Regode,19.9,31.7
2019,12,Medak,Regode,18.5,30.5
2013,6,Jayashankar-Bhupalpally,Regonda,25.4,34.6
2013,7,Jayashankar-Bhupalpally,Regonda,24.0,30.4
2013,8,Jayashankar-Bhupalpally,Regonda,24.1,30.7
2013,9,Jayashankar-Bhupalpally,Regonda,24.3,34.0
2013,10,Jayashankar-Bhupalpally,Regonda,22.8,32.1
2013,11,Jayashankar-Bhupalpally,Regonda,18.0,32.0
2013,12,Jayashankar-Bhupalpally,Regonda,13.2,31.2
2014,1,Jayashankar-Bhupalpally,Regonda,17.3,31.4
2014,2,Jayashankar-Bhupalpally,Regonda,17.4,33.0
2014,3,Jayashankar-Bhupalpally,Regonda,20.1,36.0
2014,4,Jayashankar-Bhupalpally,Regonda,24.6,40.6
2014,5,Jayashankar-Bhupalpally,Regonda,26.3,41.0
2014,6,Jayashankar-Bhupalpally,Regonda,28.1,39.1
2014,7,Jayashankar-Bhupalpally,Regonda,25.1,32.8
2014,8,Jayashankar-Bhupalpally,Regonda,24.9,34.1
2014,9,Jayashankar-Bhupalpally,Regonda,24.1,32.8
2014,10,Jayashankar-Bhupalpally,Regonda,21.2,36.7
2014,11,Jayashankar-Bhupalpally,Regonda,16.6,33.8
2014,12,Jayashankar-Bhupalpally,Regonda,13.5,31.2
2015,1,Jayashankar-Bhupalpally,Regonda,13.5,31.6
2015,2,Jayashankar-Bhupalpally,Regonda,16.8,35.8
2015,3,Jayashankar-Bhupalpally,Regonda,21.2,37.4
2015,4,Jayashankar-Bhupalpally,Regonda,23.5,39.2
2015,5,Jayashankar-Bhupalpally,Regonda,27.4,43.4
2015,6,Jayashankar-Bhupalpally,Regonda,24.8,34.6
2015,7,Jayashankar-Bhupalpally,Regonda,25.6,35.1
2015,8,Jayashankar-Bhupalpally,Regonda,24.7,32.8
2015,9,Jayashankar-Bhupalpally,Regonda,23.7,34.7
2015,10,Jayashankar-Bhupalpally,Regonda,21.8,36.3
2015,11,Jayashankar-Bhupalpally,Regonda,19.2,33.6
2015,12,Jayashankar-Bhupalpally,Regonda,17.7,32.8
2016,1,Jayashankar-Bhupalpally,Regonda,16.0,32.4
2016,2,Jayashankar-Bhupalpally,Regonda,20.0,36.0
2016,3,Jayashankar-Bhupalpally,Regonda,22.7,38.0
2016,4,Jayashankar-Bhupalpally,Regonda,26.1,42.6
2016,5,Jayashankar-Bhupalpally,Regonda,27.5,42.1
2016,6,Jayashankar-Bhupalpally,Regonda,26.2,37.3
2016,7,Jayashankar-Bhupalpally,Regonda,24.3,31.8
2016,8,Jayashankar-Bhupalpally,Regonda,24.5,32.5
2016,9,Jayashankar-Bhupalpally,Regonda,23.8,30.7
2016,10,Jayashankar-Bhupalpally,Regonda,20.8,32.4
2016,11,Jayashankar-Bhupalpally,Regonda,15.5,31.2
2016,12,Jayashankar-Bhupalpally,Regonda,14.2,30.0
2017,1,Jayashankar-Bhupalpally,Regonda,14.8,31.3
2017,2,Jayashankar-Bhupalpally,Regonda,17.4,34.9
2017,3,Jayashankar-Bhupalpally,Regonda,21.7,37.3
2017,4,Jayashankar-Bhupalpally,Regonda,24.8,41.0
2017,5,Jayashankar-Bhupalpally,Regonda,27.8,41.8
2017,6,Jayashankar-Bhupalpally,Regonda,25.4,35.9
2017,7,Jayashankar-Bhupalpally,Regonda,24.4,32.7
2017,8,Jayashankar-Bhupalpally,Regonda,24.2,31.3
2017,9,Jayashankar-Bhupalpally,Regonda,24.2,34.6
2017,10,Jayashankar-Bhupalpally,Regonda,22.8,33.9
2017,11,Jayashankar-Bhupalpally,Regonda,18.3,32.3
2017,12,Jayashankar-Bhupalpally,Regonda,15.7,31.8
2018,1,Jayashankar-Bhupalpally,Regonda,15.7,31.9
2018,2,Jayashankar-Bhupalpally,Regonda,18.0,34.5
2018,3,Jayashankar-Bhupalpally,Regonda,21.7,37.6
2018,4,Jayashankar-Bhupalpally,Regonda,24.9,39.3
2018,5,Jayashankar-Bhupalpally,Regonda,26.5,41.0
2018,6,Jayashankar-Bhupalpally,Regonda,25.2,36.8
2018,7,Jayashankar-Bhupalpally,Regonda,24.6,31.6
2018,8,Jayashankar-Bhupalpally,Regonda,24.5,31.2
2018,9,Jayashankar-Bhupalpally,Regonda,24.1,34.2
2018,10,Jayashankar-Bhupalpally,Regonda,21.3,34.6
2018,11,Jayashankar-Bhupalpally,Regonda,18.2,33.5
2018,12,Jayashankar-Bhupalpally,Regonda,17.5,28.5
2019,4,Jayashankar-Bhupalpally,Regonda,25.7,39.8
2019,5,Jayashankar-Bhupalpally,Regonda,29.2,42.4
2019,6,Jayashankar-Bhupalpally,Regonda,29.0,39.6
2019,7,Jayashankar-Bhupalpally,Regonda,25.4,33.6
2019,8,Jayashankar-Bhupalpally,Regonda,24.8,31.9
2019,9,Jayashankar-Bhupalpally,Regonda,24.3,31.6
2019,10,Jayashankar-Bhupalpally,Regonda,23.3,32.8
2019,11,Jayashankar-Bhupalpally,Regonda,19.8,31.7
2019,12,Jayashankar-Bhupalpally,Regonda,17.8,29.9
2018,12,Jayashankar-Bhupalpally,Regonda ,17.6,27.8
2018,1,Wanaparthy,Revally,16.5,30.7
2018,2,Wanaparthy,Revally,18.0,32.9
2018,3,Wanaparthy,Revally,21.6,36.7
2018,4,Wanaparthy,Revally,24.9,38.4
2018,5,Wanaparthy,Revally,26.7,39.6
2018,6,Wanaparthy,Revally,24.4,34.1
2018,7,Wanaparthy,Revally,23.4,30.8
2018,8,Wanaparthy,Revally,22.9,29.8
2018,9,Wanaparthy,Revally,22.6,32.9
2018,10,Wanaparthy,Revally,20.9,34.0
2018,11,Wanaparthy,Revally,19.5,31.6
2018,12,Wanaparthy,Revally,18.4,29.1
2019,4,Wanaparthy,Revally,25.1,39.5
2019,5,Wanaparthy,Revally,28.0,40.4
2019,6,Wanaparthy,Revally,25.7,36.2
2019,7,Wanaparthy,Revally,23.5,31.5
2019,8,Wanaparthy,Revally,23.2,30.2
2019,9,Wanaparthy,Revally,22.6,28.2
2013,6,Wanaparthy,Revelly,24.0,33.5
2013,7,Wanaparthy,Revelly,23.0,28.8
2013,8,Wanaparthy,Revelly,22.6,29.6
2013,9,Wanaparthy,Revelly,22.4,30.5
2013,10,Wanaparthy,Revelly,22.0,29.8
2013,11,Wanaparthy,Revelly,18.7,29.9
2013,12,Wanaparthy,Revelly,14.7,28.4
2014,1,Wanaparthy,Revelly,16.3,29.4
2014,2,Wanaparthy,Revelly,17.6,31.9
2014,3,Wanaparthy,Revelly,20.7,35.0
2014,4,Wanaparthy,Revelly,24.4,39.1
2014,5,Wanaparthy,Revelly,25.2,38.3
2014,6,Wanaparthy,Revelly,25.3,35.8
2014,7,Wanaparthy,Revelly,23.6,31.3
2014,8,Wanaparthy,Revelly,23.0,31.7
2014,9,Wanaparthy,Revelly,22.5,30.3
2014,10,Wanaparthy,Revelly,20.8,32.0
2014,11,Wanaparthy,Revelly,17.9,30.1
2014,12,Wanaparthy,Revelly,16.1,29.1
2015,1,Wanaparthy,Revelly,16.0,30.3
2015,2,Wanaparthy,Revelly,16.1,33.5
2015,3,Wanaparthy,Revelly,21.2,36.1
2015,4,Wanaparthy,Revelly,24.1,37.8
2015,5,Wanaparthy,Revelly,26.9,39.5
2015,6,Wanaparthy,Revelly,25.0,34.6
2015,7,Wanaparthy,Revelly,24.9,34.6
2015,8,Wanaparthy,Revelly,23.8,32.4
2015,9,Wanaparthy,Revelly,23.4,31.8
2015,10,Wanaparthy,Revelly,21.3,33.3
2015,11,Wanaparthy,Revelly,20.1,31.9
2015,12,Wanaparthy,Revelly,17.8,32.5
2016,1,Wanaparthy,Revelly,16.6,31.7
2016,2,Wanaparthy,Revelly,19.9,35.7
2016,3,Wanaparthy,Revelly,23.4,38.7
2016,4,Wanaparthy,Revelly,27.0,41.7
2016,5,Wanaparthy,Revelly,27.1,39.4
2016,6,Wanaparthy,Revelly,24.6,33.1
2016,7,Wanaparthy,Revelly,23.5,30.2
2016,8,Wanaparthy,Revelly,23.6,31.2
2016,9,Wanaparthy,Revelly,22.6,28.5
2016,10,Wanaparthy,Revelly,20.4,31.5
2016,11,Wanaparthy,Revelly,17.8,31.8
2016,12,Wanaparthy,Revelly,16.8,30.3
2017,1,Wanaparthy,Revelly,16.2,30.7
2017,2,Wanaparthy,Revelly,17.4,33.8
2017,3,Wanaparthy,Revelly,21.6,36.8
2017,4,Wanaparthy,Revelly,26.0,39.7
2017,5,Wanaparthy,Revelly,27.5,39.3
2017,6,Wanaparthy,Revelly,24.7,33.7
2017,7,Wanaparthy,Revelly,23.7,31.7
2017,8,Wanaparthy,Revelly,23.4,30.9
2017,9,Wanaparthy,Revelly,23.1,31.2
2017,10,Wanaparthy,Revelly,22.0,31.3
2017,11,Wanaparthy,Revelly,19.4,31.0
2017,12,Wanaparthy,Revelly,16.0,29.9
2019,9,Wanaparthy,Revelly,23.0,31.0
2019,10,Wanaparthy,Revelly,22.3,30.8
2019,11,Wanaparthy,Revelly,19.7,30.6
2019,12,Wanaparthy,Revelly,17.5,28.6
2013,6,Rajanna-Siricilla,Rudrangi,24.2,33.1
2013,7,Rajanna-Siricilla,Rudrangi,22.9,28.5
2013,8,Rajanna-Siricilla,Rudrangi,22.9,29.1
